movie_id,user_id,rating,date
658,391,4,2005-03-28
2496,1445,1,2004-06-02
2274,805,4,2004-12-05
3539,1325,4,2004-11-01
798,1583,1,2004-07-06
242,605,3,2005-04-25
1655,1575,4,2005-07-16
1134,541,3,2005-10-18
271,321,5,2005-05-18
256,961,4,2005-09-18
2861,1903,4,2003-09-03
1846,1440,5,2004-10-16
2178,1132,5,2004-08-14
2750,109,4,2005-09-21
1356,1526,2,2005-08-17
2462,965,3,2005-12-03
1692,219,3,2004-11-23
3033,576,3,2002-10-09
1356,408,4,2005-08-03
3557,632,3,2005-05-18
1884,660,4,2004-06-14
1423,1114,4,2004-01-18
362,879,5,2004-09-14
1348,1558,3,2004-11-01
3415,630,2,2005-09-17
2509,1074,2,2004-05-20
2120,649,3,2004-03-01
3492,1324,1,2005-10-19
819,1960,3,2003-12-08
813,1040,1,2005-05-10
1931,319,4,2005-04-05
165,1430,4,2004-05-17
3487,566,3,2005-07-25
1157,1466,5,2003-06-15
722,1177,3,2005-10-25
1167,1986,3,2004-04-29
1672,1771,4,2005-07-11
318,1709,4,2005-08-18
1846,132,5,2005-04-17
1079,233,4,2004-08-17
3058,291,4,2004-08-17
712,142,5,2005-05-17
2050,1033,4,2004-03-11
1457,961,4,2005-08-20
2313,1368,4,2004-12-06
2495,244,4,2005-09-03
2225,1680,4,2005-05-16
3123,1948,3,2005-07-28
258,107,3,2005-04-08
2300,27,3,2004-12-13
1067,1620,5,2005-03-25
1824,1838,5,2004-01-19
1778,219,3,2004-11-23
1423,1127,3,2005-10-02
383,855,3,2005-03-27
1308,1065,4,2005-07-18
3562,1452,5,2004-12-15
3092,1954,5,2004-12-21
1694,997,5,2005-06-14
972,1838,5,2005-11-27
1504,292,5,2004-01-19
3114,264,4,2005-04-25
1473,1436,5,2005-08-12
1724,1828,5,2005-11-13
1884,1731,5,2004-06-21
2604,522,3,2005-11-29
3150,822,4,2005-04-07
3094,444,5,2002-11-24
634,1130,2,2005-02-10
806,429,2,2004-05-24
1187,1558,3,2003-03-17
384,1454,4,2003-08-28
3486,108,5,2005-02-02
3543,265,4,2004-06-07
2449,1465,3,2004-04-01
3058,416,3,2005-03-22
2822,1086,5,2005-09-25
488,1092,3,2003-08-25
3272,1103,2,2005-06-14
2927,1680,2,2005-10-12
2263,277,5,2005-02-27
3106,1310,5,2005-04-09
133,1459,4,2005-07-12
147,172,3,2004-01-23
814,736,3,2003-02-14
3288,298,4,2005-03-13
1019,911,2,2004-01-22
2877,670,5,2004-11-09
2161,464,3,2004-05-05
2922,1643,4,2003-06-03
750,1212,5,2005-06-10
133,769,5,2004-04-29
2086,151,4,2005-06-29
2636,770,2,2004-11-28
3126,1618,3,2004-12-05
2816,680,3,2003-05-19
2267,255,3,2004-04-26
1161,647,3,2005-04-30
2875,923,5,2004-06-21
1057,822,3,2005-03-19
1121,1216,4,2005-06-16
1474,1662,3,2004-07-26
3420,135,3,2005-05-25
2919,939,5,2005-07-07
1837,360,3,2005-08-25
915,1934,4,2003-10-27
1356,195,1,2005-08-07
19,323,5,2005-08-15
3444,647,3,2005-04-30
2646,1410,4,2005-01-24
1566,1782,3,2005-10-26
1941,1696,4,2005-06-29
1851,979,3,2004-08-14
2460,369,4,2005-08-29
2763,1445,1,2004-05-11
2040,1007,4,2005-01-27
2327,1713,5,2005-09-29
999,1168,2,2002-04-01
3507,1838,4,2005-11-25
217,1960,4,2004-10-21
3247,966,4,2005-04-05
1504,670,3,2004-06-18
3550,576,5,2002-06-03
795,886,2,2004-03-04
426,1191,1,2005-09-23
1463,139,4,2005-10-05
3444,1325,4,2004-08-31
571,1948,3,2005-01-19
3386,1335,5,2005-11-28
3133,566,1,2005-07-26
1473,233,2,2005-01-12
69,472,4,2003-03-18
789,627,1,2005-08-31
634,1910,3,2005-10-12
1423,50,4,2004-09-05
2885,983,2,2004-10-21
2550,8,5,2005-05-16
441,1817,4,2002-12-17
2015,1083,5,2004-08-25
2554,803,5,2005-04-26
3187,1913,3,2005-04-15
2726,1874,3,2003-08-08
151,1951,2,2005-08-30
3516,511,4,2005-01-22
488,1834,4,2005-10-13
752,783,4,2005-08-03
858,1443,4,2005-07-24
939,1204,2,2004-02-03
2944,27,3,2005-09-12
3114,12,3,2004-01-07
1546,810,3,2004-08-10
1399,1440,5,2004-07-08
709,1161,4,2004-04-15
1974,753,4,2002-02-05
195,1705,5,2004-03-04
916,345,3,2004-05-08
3389,1951,1,2005-09-19
1694,1838,4,2003-12-02
2062,168,5,2004-12-25
2725,632,3,2005-08-20
1120,1782,3,2005-02-14
3114,1152,5,2005-06-15
1483,139,1,2005-01-31
1944,508,5,2005-07-05
2065,783,4,2005-04-06
2875,746,3,2004-10-12
2137,1979,3,2004-12-04
256,1356,3,2005-01-19
3343,1960,4,2004-10-21
1495,52,5,2004-12-29
874,934,3,2004-03-02
1652,126,3,2004-11-11
615,1894,5,2004-12-15
945,279,4,2004-04-19
1995,1342,5,2002-11-15
3354,785,2,2001-12-27
2102,321,5,2004-09-09
3413,1773,3,2005-02-06
2061,371,3,2005-10-05
1009,760,4,2005-07-21
3106,487,4,2005-04-06
3149,1269,3,2005-06-12
3468,592,3,2004-09-07
2595,1882,5,2005-04-06
1285,1465,4,2002-09-12
384,487,3,2003-03-10
1161,603,3,2004-06-18
916,686,2,2004-01-12
817,139,2,2005-09-12
671,1314,5,2005-11-10
2840,1379,4,2005-12-20
105,1705,5,2004-03-07
2306,818,5,2005-07-11
2137,1139,2,2004-11-08
2198,47,3,2005-11-14
2750,1463,4,2005-10-09
3058,567,3,2004-03-09
3460,1857,4,2004-07-01
941,1591,5,2005-02-10
1432,1444,4,2004-07-26
325,674,4,2004-10-26
2274,229,5,2004-12-13
172,1960,3,2005-08-10
1177,1426,5,2005-11-28
3454,118,4,2005-05-04
943,1465,4,2002-09-17
825,413,4,2005-04-25
2437,871,5,2005-06-27
2274,1167,2,2005-03-16
2195,319,2,2005-05-27
3031,252,4,2005-08-11
2096,1910,4,2005-10-12
2502,1838,5,2002-11-05
3272,1917,5,2002-11-04
132,228,2,2004-03-07
170,635,5,2005-04-30
1391,1672,4,2004-08-12
1652,1372,2,2003-08-19
462,994,5,2005-01-09
1869,529,4,2005-11-07
2217,33,5,2004-05-26
2040,1232,3,2004-10-09
1519,433,5,2005-05-04
2604,708,4,2005-05-02
1778,837,2,2000-02-02
2146,256,3,2005-10-25
2586,508,4,2005-06-23
242,1705,2,2004-03-09
2631,719,5,2005-07-18
2518,1039,3,2004-12-09
2491,1558,3,2002-08-20
2626,966,3,2005-04-20
2096,627,3,2003-04-17
2263,1598,4,2005-09-19
3288,1414,4,2003-04-14
1008,1176,5,2005-03-31
1872,647,1,2000-08-25
1948,1152,3,2005-08-29
2485,1491,5,2003-11-07
924,1805,5,2005-12-14
571,939,4,2004-03-11
176,1894,3,2005-07-10
2863,429,5,2003-10-24
222,1910,4,2005-10-28
2169,576,3,2004-05-11
1939,1345,4,2005-06-16
1293,1354,3,2004-01-07
701,1805,5,2005-09-18
939,246,3,2002-08-22
3295,1472,1,2005-04-18
1941,464,3,2004-04-19
1546,587,4,2005-10-12
788,1161,4,2004-01-27
812,111,5,2004-05-03
1652,897,2,2005-11-03
2922,1558,5,2001-07-07
1297,526,3,2005-09-30
2195,215,3,2005-07-25
659,1518,4,2005-04-21
2646,787,4,2005-02-01
3550,617,3,2004-04-18
3487,1395,4,2005-05-12
3444,1151,3,2003-09-15
2337,1505,3,2005-08-19
158,1934,5,2005-07-13
2460,663,3,2005-08-14
3323,1452,5,2005-07-15
3219,464,3,2004-08-26
1734,1078,3,2005-09-20
2339,1998,4,2005-05-07
1158,994,4,2005-08-19
839,244,3,2002-08-18
3058,983,3,2004-10-16
2216,265,5,2003-12-30
208,448,4,2005-02-24
1473,0,3,2005-04-20
488,63,4,2005-11-11
2169,1743,3,2005-05-24
3479,1318,3,2004-12-22
2253,944,4,2003-09-26
2922,1998,4,2005-04-13
3126,648,4,2005-01-22
916,815,4,2005-02-26
1936,1664,3,2004-10-26
2296,597,3,2003-12-06
2667,1033,4,2004-09-14
977,1021,2,2005-03-12
770,1472,4,2004-03-19
1578,992,5,2005-11-29
1707,1166,4,2004-11-03
242,1647,5,2004-12-12
3060,1063,3,2003-12-22
1235,909,3,2005-08-24
2843,1960,4,2004-12-13
2814,651,3,2005-10-08
362,1901,3,2004-08-19
311,1132,4,2003-07-24
1294,1354,4,2004-06-01
836,675,3,2004-11-17
1979,126,4,2005-08-16
2799,1505,5,2005-08-19
2312,547,3,2004-07-02
352,1445,3,2003-12-17
2578,1573,3,2005-01-10
3561,484,2,2005-09-23
1884,1833,2,2005-08-19
3444,87,4,2004-10-22
1694,619,3,2005-02-17
3126,971,4,2005-06-03
3300,1515,2,2004-04-10
1941,1629,4,2005-04-06
712,1982,5,2005-02-22
1041,423,3,2004-04-21
3455,698,4,2005-02-16
916,1952,2,2005-01-11
874,1445,2,2003-12-17
2877,1345,3,2005-05-02
124,859,5,2005-06-28
1553,837,4,2000-11-24
3543,30,3,2004-08-14
362,139,5,2005-01-31
1555,1936,5,2004-12-24
3492,992,3,2005-06-20
3177,1043,5,2005-08-16
1158,630,3,2005-09-17
1837,604,4,2004-12-13
439,256,1,2005-10-25
2861,1052,1,2004-07-16
1577,388,4,2005-06-30
916,1023,4,2005-01-19
1846,1064,4,2004-10-25
1005,1768,3,2003-10-22
54,647,1,2000-08-25
2716,750,4,2005-02-17
2685,1040,2,2004-11-04
875,1943,2,2003-07-23
2787,1954,4,2004-12-21
701,561,5,2004-10-10
221,1027,2,2005-02-28
3106,586,3,2005-08-08
2720,1417,3,2005-03-09
1882,812,5,2004-01-09
2295,1660,4,2005-05-09
788,244,2,2002-08-22
1941,1344,4,2004-05-23
2495,345,4,2005-04-11
858,589,1,2005-08-23
2636,1362,5,2005-12-05
881,1857,5,2004-07-01
1546,609,3,2005-02-02
3025,349,5,2005-12-13
2442,1558,2,2002-01-05
2922,1677,3,2003-03-24
3089,637,4,2005-05-16
2895,569,5,2005-05-22
1844,500,2,2002-05-18
2919,1706,3,2005-10-19
3454,965,3,2004-07-09
2017,1294,4,2004-07-04
2040,274,3,2005-09-22
2849,961,4,2005-06-14
3543,850,3,2005-06-03
3247,1558,3,2003-01-17
1051,277,5,2005-02-17
1851,1345,4,2004-12-02
1423,1422,5,2005-08-27
916,1946,3,2004-01-27
328,775,1,2005-05-02
3007,1445,4,2004-06-27
3007,1774,4,2004-06-18
3559,1374,3,2005-11-08
1546,850,5,2004-11-15
642,1259,5,2002-09-17
1264,1047,5,2004-11-02
1884,1414,4,2004-06-14
1471,829,3,2002-02-16
1504,394,4,2005-02-06
712,312,4,2005-12-21
1067,32,5,2005-03-26
2377,1551,4,2002-08-07
1051,1766,4,2005-02-25
3420,621,3,2005-06-05
1931,749,5,2005-07-21
2102,698,5,2002-08-22
152,243,4,2004-03-03
3440,1510,5,2005-01-20
1161,1855,4,2004-01-11
3354,1043,2,2005-09-05
2779,647,3,2005-09-27
2040,936,4,2004-10-11
384,68,4,2004-12-08
2198,1981,4,2004-05-08
1158,1092,4,2004-09-01
1546,1967,4,2005-06-30
3454,795,1,2003-04-06
281,388,2,2005-07-19
1513,1221,5,2004-10-04
3415,1448,3,2005-03-17
3126,1452,3,2005-04-14
395,1658,4,2004-10-17
2306,510,3,2005-06-10
2484,816,3,2005-05-23
1293,657,3,2005-01-01
2927,989,4,2005-11-29
3124,332,2,2005-02-09
3114,279,5,2004-04-19
3032,292,4,2003-09-15
534,1267,3,2005-11-21
11,1505,5,2005-08-15
916,1838,3,2003-05-13
1328,1811,5,2004-08-31
1851,1839,4,2005-01-25
426,1570,5,2005-11-09
1269,1774,4,2004-06-14
2646,1447,4,2005-03-07
1577,1723,3,2005-02-27
2198,1143,5,2005-09-20
372,264,3,2004-09-07
712,245,5,2005-04-20
2195,879,1,2004-05-27
3148,272,5,2005-11-03
2849,1063,1,2005-03-18
1306,1536,4,2005-04-15
3083,1344,4,2004-04-26
483,1822,3,2005-02-16
3058,402,3,2005-01-21
256,287,4,2005-07-07
1592,751,4,2004-07-18
1423,1707,4,2004-05-10
3083,1007,4,2005-01-27
655,1591,5,2004-09-22
1161,10,4,2004-05-03
2408,1954,5,2004-11-29
362,1492,4,2005-11-07
3219,1828,1,2005-11-18
788,245,5,2002-04-16
21,1574,4,2005-06-14
858,1409,4,2005-07-06
603,576,4,2005-10-25
2531,1754,4,2004-11-21
1560,675,4,2004-02-27
3032,1830,4,2005-02-26
19,1658,4,2003-08-13
1675,767,4,2004-06-28
3299,965,3,2004-01-11
2017,1372,4,2005-06-11
818,1750,4,2005-11-26
2977,946,5,2003-06-19
3420,1531,2,2005-11-14
788,1952,4,2005-11-26
2865,478,4,2001-12-06
2198,1642,3,2005-10-28
2306,566,5,2005-06-02
1114,1575,4,2005-10-27
987,566,4,2005-08-15
3288,1183,3,2005-03-01
2452,14,5,2005-11-04
1884,1345,3,2004-12-13
1387,1152,4,2005-06-16
701,591,5,2005-02-10
1875,1183,1,2005-01-01
977,1173,5,2005-05-13
3126,1942,5,2005-04-06
2922,1701,5,2004-06-19
2753,372,4,2005-06-07
634,1426,3,2005-11-28
1379,1346,3,2002-01-16
2602,228,4,2005-04-05
1884,1152,4,2005-06-15
183,1691,4,2005-05-18
2753,1838,4,2003-12-02
221,979,4,2005-01-11
281,126,4,2005-08-16
3058,126,3,2004-12-03
2588,698,5,2004-08-25
3140,978,4,2005-07-26
1694,1139,3,2004-11-30
241,191,4,2000-11-08
3089,1025,3,2005-07-27
2735,561,5,2005-07-18
1546,1715,5,2004-08-06
2102,1130,5,2004-05-26
2696,566,2,2005-09-27
3415,947,3,2005-10-08
1381,131,3,2004-08-23
2865,1039,5,2004-10-15
2861,1613,4,2005-01-20
1546,761,4,2004-12-02
1672,656,1,2004-12-23
806,939,2,2004-03-11
1796,1161,4,2004-06-07
1133,1358,4,2003-07-02
2306,1639,4,2005-08-15
3081,1713,3,2004-11-02
1869,1984,4,2005-01-03
3302,1338,4,2003-07-10
2213,1874,4,2003-01-06
2731,228,3,2005-05-31
2338,541,1,2003-04-14
615,1448,4,2005-03-17
180,1445,1,2005-05-09
1432,39,3,2005-12-16
1423,1484,3,2005-10-11
1701,1823,4,2004-07-17
3148,1105,4,2005-07-13
2830,1047,1,2005-07-21
2885,1344,4,2004-03-13
1724,1508,4,2005-08-19
919,1260,1,2004-12-19
2631,549,2,2004-12-17
2476,961,4,2005-05-25
1342,1988,5,2004-09-22
2994,871,4,2005-04-17
610,493,3,2004-12-01
2998,1741,3,2004-03-18
2460,1984,3,2004-06-09
353,1423,3,2004-04-24
2944,1130,2,2005-04-05
909,245,5,2004-01-20
2381,1949,3,2005-01-19
881,228,3,2004-02-06
1425,1577,4,2005-10-11
3106,760,4,2005-10-18
2720,795,3,2005-06-20
1694,605,4,2005-04-25
1915,1577,5,2005-11-16
1008,391,3,2004-08-13
1449,650,2,2004-01-23
2181,617,2,2005-07-26
2785,629,4,2004-02-26
2050,865,2,2004-01-24
208,416,5,2005-03-22
2658,260,4,2004-11-29
3058,1092,4,2003-12-19
968,626,2,2004-05-05
574,88,4,2001-09-06
2050,466,5,2004-05-29
712,499,5,2005-05-02
2944,484,3,2005-09-27
1931,1190,5,2005-02-07
3453,1515,3,2005-03-06
1846,859,5,2005-06-08
1915,1713,4,2005-09-29
610,1449,4,2005-09-26
945,1394,4,2004-11-06
145,510,3,2004-12-20
3106,87,5,2005-11-15
881,637,3,2003-05-15
2216,1855,5,2005-08-03
2595,935,5,2005-03-18
1585,484,1,2005-09-23
1559,1033,3,2004-07-02
2875,865,3,2005-03-19
3272,1735,1,2005-02-07
336,158,3,2003-03-23
1915,1913,3,2004-05-16
1869,693,5,2005-12-07
1944,1768,3,2004-09-28
2636,650,4,2003-12-23
1240,1577,2,2005-10-10
1475,1705,2,2004-03-01
820,1465,1,2003-02-18
3106,1177,4,2005-03-08
2927,833,5,2005-10-16
1925,241,5,2005-11-11
191,1762,2,2005-03-25
2671,1838,5,2004-01-19
458,844,2,2001-07-20
1869,1346,4,2005-01-06
375,818,5,2005-08-01
2977,971,2,2003-07-25
2725,818,5,2005-07-11
2306,1617,4,2005-11-20
1661,388,4,2005-06-30
1734,1431,4,2005-11-14
285,1465,4,2005-05-11
2136,632,4,2005-05-10
1114,597,3,2002-09-18
2460,1214,4,2004-11-02
3282,151,3,2005-05-03
147,1657,4,2004-06-15
887,389,4,2005-05-18
1806,871,5,2005-06-27
1639,388,4,2005-06-30
3474,1557,3,2005-06-08
2379,1512,3,2004-11-20
3041,1838,3,2001-01-02
1910,627,4,2005-05-18
1068,859,5,2004-06-02
3290,1047,3,2005-07-10
3516,790,4,2005-06-07
2977,1809,4,2003-07-26
1560,69,3,2005-03-20
945,1598,5,2005-09-21
2169,855,5,2004-09-15
2588,10,4,2005-08-24
3415,1886,4,2005-07-16
3390,484,3,2005-10-07
1694,416,3,2005-09-24
1475,158,4,2002-12-28
2432,1373,5,2004-12-28
1221,663,5,2005-08-14
2977,1620,2,2005-03-25
3058,1390,4,2005-12-15
3058,695,3,2005-02-21
2017,274,3,2005-12-19
2720,732,3,2005-12-29
3492,1391,2,2004-12-29
488,388,4,2005-03-28
2136,871,4,2004-11-12
1037,779,2,2004-06-25
2864,992,4,2005-06-20
672,1259,4,2003-12-21
2869,1517,3,2005-01-03
1456,818,5,2005-07-11
610,1577,5,2005-10-09
2861,1591,5,2004-09-22
574,1443,4,2005-11-12
3271,664,3,2005-01-19
1051,959,2,2004-07-10
1661,228,2,2004-02-23
2164,1237,5,2005-05-26
2561,1591,5,2004-09-14
3420,107,4,2005-06-14
2083,487,4,2005-01-07
483,1774,4,2004-03-25
3486,266,5,2005-02-05
3486,22,4,2005-10-10
2492,265,4,2004-12-01
729,769,4,2004-12-01
1915,1291,3,2005-06-09
3386,215,5,2005-07-25
2861,1887,5,2004-06-21
1448,1998,4,2005-02-06
1713,1874,3,2003-01-24
2213,616,3,2004-12-31
3527,1948,4,2004-11-23
1734,1009,4,2004-11-18
1158,1869,1,2001-09-10
1381,1565,3,2003-07-06
2384,1894,5,2005-02-25
1049,961,4,2005-05-10
2484,1268,5,2005-05-31
1741,391,4,2004-09-12
1851,1372,2,2003-09-04
1143,332,3,2004-02-07
2263,1318,5,2004-09-20
514,1430,5,2004-08-13
1585,1607,2,2005-06-30
3272,1713,3,2004-10-27
547,1558,3,2004-06-02
585,1709,5,2005-01-13
1624,686,5,2004-08-17
1558,208,4,2005-07-18
1317,1822,4,2002-02-04
2922,1373,4,2005-07-26
3336,1820,4,2005-01-25
836,1882,3,2005-08-19
916,423,1,2004-04-21
2865,1856,4,2005-10-21
1685,627,3,2004-02-06
1342,103,3,2005-10-02
2492,959,4,2004-07-10
2050,1440,3,2004-11-26
687,566,4,2005-07-31
3516,1913,3,2004-05-12
3415,770,4,2003-09-07
2885,332,3,2004-10-03
1700,1577,4,2005-10-09
2636,1053,5,2004-05-13
21,1338,4,2004-06-29
1935,1144,4,2005-01-19
1854,566,2,2005-09-27
3218,1062,5,2003-08-21
571,486,3,2005-08-09
2674,336,3,2004-09-28
2875,648,4,2004-07-02
240,987,3,2004-11-11
819,1814,4,2005-09-23
2346,1807,3,2004-05-08
977,894,4,2004-10-06
1734,39,3,2005-12-16
2198,1339,4,2002-06-20
2102,12,5,2005-08-03
634,1468,5,2005-09-03
1133,1998,2,2005-11-27
1888,750,4,2001-08-20
1851,1354,5,2004-04-26
1915,1338,5,2004-06-29
2419,512,3,2005-09-16
2877,152,5,2004-02-06
3564,1472,4,2004-03-19
2334,1907,5,2004-03-02
2263,1388,5,2005-02-26
1585,228,4,2004-06-11
400,1504,2,2002-09-13
145,522,3,2005-09-05
1346,1601,5,2005-07-14
19,795,5,2004-10-01
1387,1754,5,2004-10-26
2771,1936,4,2004-12-20
2484,576,5,2005-05-01
2169,523,5,2003-08-08
2460,799,2,2005-01-31
788,1682,3,2004-10-27
1734,643,3,2005-08-23
151,1762,3,2005-07-03
774,587,4,2005-10-12
2065,1866,3,2004-12-22
1356,423,3,2005-06-08
1161,191,4,2003-10-13
1694,110,4,2005-08-25
876,191,2,2005-04-21
1277,280,5,2005-12-18
2955,1888,4,2004-11-16
2460,1315,5,2004-02-09
1915,1440,4,2005-02-21
1846,1955,5,2005-05-11
1734,1438,3,2004-02-18
1346,1414,4,2004-10-29
1806,1154,5,2005-10-06
1712,1255,4,2005-09-22
2061,300,4,2004-12-28
2449,522,5,2005-09-05
3058,1252,2,2005-11-25
2506,1550,4,2005-07-28
2502,68,4,2004-12-08
1158,1749,5,2005-08-19
2002,1801,5,2004-08-25
852,388,4,2005-07-18
3132,228,2,2005-07-22
1701,1706,3,2005-08-02
2946,1372,3,2005-08-09
2977,978,2,2005-06-13
977,1689,3,2005-04-23
2578,1043,2,2005-09-30
384,1392,3,2005-09-30
2604,1749,5,2005-07-01
1546,590,3,2005-08-20
3007,1457,5,2001-05-04
2287,1,5,2005-05-23
2684,1491,4,2003-12-22
571,1261,3,2005-08-29
384,1774,5,2004-07-21
2312,1976,4,2004-09-14
21,1786,5,2005-04-14
2384,1938,4,2004-06-23
2724,1399,4,2005-02-02
2793,219,4,2004-11-23
3079,566,2,2005-09-27
372,273,2,2004-04-23
1051,1869,2,2005-02-16
3086,1014,1,2005-12-05
2086,1935,5,2005-08-02
2165,1046,5,2005-06-18
2720,998,3,2003-07-15
1888,1194,2,2005-05-26
3413,617,3,2005-09-11
217,280,2,2001-02-27
2863,1376,2,2004-05-03
1297,770,4,2003-09-07
3032,1032,1,2005-10-03
2577,1363,4,2005-07-18
2040,1531,4,2004-10-15
2519,388,1,2005-07-18
3444,541,5,2003-09-12
3451,1933,4,2005-04-07
1910,775,5,2005-05-02
3114,979,5,2004-03-31
3032,1797,5,2003-04-24
1187,871,4,2003-07-02
2674,1955,4,2005-03-14
1931,1291,4,2005-07-06
1161,1007,4,2005-01-27
2646,15,4,2005-10-31
3205,1538,5,2004-01-26
2282,659,3,2003-11-02
169,122,3,2002-04-04
2604,1614,4,2005-05-27
229,369,4,2005-10-01
3380,262,4,2004-12-10
1504,546,5,2005-01-31
2263,1801,5,2004-08-25
541,1014,2,2005-12-05
110,1555,4,2005-11-03
2715,1843,2,2003-10-29
225,1426,5,2005-11-28
488,1981,4,2004-02-06
791,228,3,2005-03-14
1685,279,4,2005-05-26
851,1504,4,2002-09-23
3293,370,2,2004-08-24
1974,228,2,2004-02-18
336,132,4,2005-05-08
2864,215,4,2005-07-25
2885,1299,3,2005-08-08
1504,500,5,2004-02-11
151,1575,3,2004-11-17
273,1690,2,2004-07-26
1822,282,3,2002-12-11
2922,648,4,2005-05-31
1008,246,4,2002-07-13
258,1311,1,2005-10-04
2196,750,3,2001-08-07
1578,162,5,2005-10-17
1504,351,4,2004-05-05
1734,1894,3,2004-06-21
281,1093,4,2004-04-28
2874,1638,3,2004-12-15
2877,1613,4,2003-08-18
2169,170,4,2005-01-08
458,1988,3,2005-12-21
209,1672,4,2003-09-08
2102,1121,4,2005-07-08
701,467,4,2005-05-11
887,1934,4,2004-02-24
887,1925,3,2005-10-24
353,1993,5,2004-09-30
3369,108,3,2005-05-27
1727,1047,2,2005-06-03
2208,1440,5,2004-06-28
1778,1356,4,2005-01-19
1297,1152,3,2005-06-15
2927,1465,3,2005-10-11
1425,279,3,2005-01-25
712,133,4,2005-06-02
3120,822,4,2005-03-19
2217,1948,3,2004-05-25
1971,1843,2,2002-01-09
2685,222,2,2004-01-25
1067,563,4,2005-10-20
2137,1826,1,2004-06-20
3415,1972,2,2002-05-22
80,1194,3,2005-05-26
1652,351,4,2004-05-06
1072,1664,3,2004-01-26
3028,482,2,2005-04-15
1114,1472,3,2004-09-29
3516,1261,4,2004-07-11
916,433,5,2004-01-09
151,1162,5,2005-07-09
3208,1126,3,2005-10-22
3415,1809,5,2004-06-13
3460,273,4,2003-07-07
1284,1395,4,2005-02-23
3415,1154,5,2005-06-05
1161,1618,5,2003-12-20
858,1951,3,2005-09-19
3058,1979,3,2004-12-04
3313,1981,3,2005-03-13
3543,736,4,2004-06-03
2050,1731,4,2004-07-08
3158,540,1,2005-01-11
2306,1204,3,2005-05-05
836,1086,2,2005-09-25
2007,1092,4,2005-01-19
1713,1838,3,2001-01-02
362,1797,4,2004-10-05
1869,497,4,2005-02-28
77,736,4,2004-07-20
1694,1928,4,2005-07-08
906,566,1,2005-10-23
2384,273,5,2004-07-10
1572,1690,2,2004-03-11
2396,1857,3,2004-02-09
190,1352,3,2003-12-19
1540,566,1,2005-12-06
2531,1046,3,2005-02-08
2602,301,4,2005-07-26
2956,52,4,2005-05-24
694,871,3,2003-09-05
3381,1954,5,2004-12-24
1057,1500,2,2005-06-08
1837,228,3,2004-10-02
3058,1273,4,2004-04-14
3001,892,1,2004-05-12
1652,1501,4,2004-04-18
1720,1887,3,2002-06-26
2753,262,3,2003-04-27
2020,1558,2,2004-07-07
2955,741,4,2005-01-19
2017,336,1,2002-04-20
1578,1664,1,2003-05-03
1869,834,4,2005-07-06
3404,329,3,2004-04-16
1133,1095,3,2005-09-29
983,133,1,2004-05-18
2495,1664,3,2005-02-15
1888,1047,5,2005-08-31
2826,1445,1,2005-08-07
2818,1677,3,2005-02-27
701,92,5,2003-11-17
362,122,5,2004-08-11
1337,779,3,2004-07-19
922,1438,3,2004-08-10
375,1614,3,2005-07-07
260,228,4,2005-05-12
133,1418,3,2005-02-07
1998,961,4,2005-05-25
1018,1705,4,2004-06-09
2306,884,5,2005-07-28
2263,1591,5,2004-09-16
642,32,4,2005-04-12
147,563,4,2005-10-20
583,893,4,2004-09-08
3124,45,2,2002-08-13
3016,228,2,2004-03-07
2818,1325,3,2005-09-30
2816,769,2,2004-09-09
2671,1419,3,2004-01-02
5,983,3,2005-04-19
2780,1820,3,2000-03-21
2460,867,5,2005-06-03
1288,1212,5,2004-02-09
352,1558,4,2005-10-31
3557,333,4,2001-11-29
3126,1960,4,2004-12-13
488,789,3,2004-01-29
2636,1760,4,2003-06-13
962,744,3,2005-09-19
1470,336,2,2002-04-25
3444,1098,5,2004-10-09
1662,1426,3,2005-12-12
1724,445,4,2005-04-21
919,367,4,2005-04-25
2538,1936,5,2005-01-03
1592,1458,5,2005-07-22
736,1901,1,2005-08-02
1317,1934,3,2004-01-23
258,893,5,2004-08-11
661,425,1,2005-12-11
1652,1077,5,2005-09-15
1423,896,4,2005-07-18
1463,1354,4,2004-04-17
3247,1752,5,2004-05-23
2502,766,5,2005-02-18
1813,822,5,2005-06-12
1292,1875,5,2005-10-03
1726,1949,3,2005-04-27
1504,1514,5,2004-11-30
3272,783,4,2005-04-06
1546,50,4,2005-03-10
615,1445,3,2003-12-17
1272,1310,5,2005-05-21
2922,1443,5,2005-11-12
2695,1346,3,2004-06-17
1869,1734,5,2005-01-27
3415,1132,5,2004-08-14
54,627,1,2004-02-06
2354,388,1,2005-07-18
1019,884,4,2005-01-25
3150,1394,4,2005-04-14
2213,612,5,2004-10-28
1037,1338,2,2004-03-07
1019,785,2,2001-11-28
1504,1794,5,2005-09-07
3148,1835,5,2004-09-15
470,1986,4,2005-09-20
1841,709,2,2003-09-11
3031,1350,2,2005-09-02
1423,1318,4,2004-09-12
3454,1047,3,2005-01-20
3454,1638,3,2004-02-10
3079,1445,1,2004-05-11
2061,670,3,2004-06-18
2214,1372,3,2003-12-17
3150,257,4,2005-04-06
1944,1418,3,2005-03-07
458,265,4,2003-12-30
3025,1352,4,2004-09-13
2552,756,5,2004-01-17
2595,1201,4,2005-04-15
151,144,3,2004-11-15
3132,987,2,2003-10-29
3062,1734,4,2005-12-01
1333,219,3,2004-05-18
3058,1106,1,2005-09-29
2763,598,2,2005-11-12
1711,1046,5,2005-08-03
