,movie_id,user_id,rating,date
23096,694,871,0,2003-09-05
23097,3381,1954,1,2004-12-24
23098,1057,1500,0,2005-06-08
23099,1837,228,0,2004-10-02
23100,3058,1273,1,2004-04-14
23101,3001,892,0,2004-05-12
23102,1652,1501,1,2004-04-18
23103,1720,1887,0,2002-06-26
23104,2753,262,0,2003-04-27
23105,2020,1558,0,2004-07-07
23106,2955,741,1,2005-01-19
23107,2017,336,0,2002-04-20
23108,1578,1664,0,2003-05-03
23109,1869,834,1,2005-07-06
23110,3404,329,0,2004-04-16
23111,1133,1095,0,2005-09-29
23112,983,133,0,2004-05-18
23113,2495,1664,0,2005-02-15
23114,1888,1047,1,2005-08-31
23115,2826,1445,0,2005-08-07
23116,2818,1677,0,2005-02-27
23117,701,92,1,2003-11-17
23118,362,122,1,2004-08-11
23119,1337,779,0,2004-07-19
23120,922,1438,0,2004-08-10
23121,375,1614,0,2005-07-07
23122,260,228,1,2005-05-12
23123,133,1418,0,2005-02-07
23124,1998,961,1,2005-05-25
23125,1018,1705,1,2004-06-09
23126,2306,884,1,2005-07-28
23127,2263,1591,1,2004-09-16
23128,642,32,1,2005-04-12
23129,147,563,1,2005-10-20
23130,583,893,1,2004-09-08
23131,3124,45,0,2002-08-13
23132,3016,228,0,2004-03-07
23133,2818,1325,0,2005-09-30
23134,2816,769,0,2004-09-09
23135,2671,1419,0,2004-01-02
23136,5,983,0,2005-04-19
23137,2780,1820,0,2000-03-21
23138,2460,867,1,2005-06-03
23139,1288,1212,1,2004-02-09
23140,352,1558,1,2005-10-31
23141,3557,333,1,2001-11-29
23142,3126,1960,1,2004-12-13
23143,488,789,0,2004-01-29
23144,2636,1760,1,2003-06-13
23145,962,744,0,2005-09-19
23146,1470,336,0,2002-04-25
23147,3444,1098,1,2004-10-09
23148,1662,1426,0,2005-12-12
23149,1724,445,1,2005-04-21
23150,919,367,1,2005-04-25
23151,2538,1936,1,2005-01-03
23152,1592,1458,1,2005-07-22
23153,736,1901,0,2005-08-02
23154,1317,1934,0,2004-01-23
23155,258,893,1,2004-08-11
23156,661,425,0,2005-12-11
23157,1652,1077,1,2005-09-15
23158,1423,896,1,2005-07-18
23159,1463,1354,1,2004-04-17
23160,3247,1752,1,2004-05-23
23161,2502,766,1,2005-02-18
23162,1813,822,1,2005-06-12
23163,1292,1875,1,2005-10-03
23164,1726,1949,0,2005-04-27
23165,1504,1514,1,2004-11-30
23166,3272,783,1,2005-04-06
23167,1546,50,1,2005-03-10
23168,615,1445,0,2003-12-17
23169,1272,1310,1,2005-05-21
23170,2922,1443,1,2005-11-12
23171,2695,1346,0,2004-06-17
23172,1869,1734,1,2005-01-27
23173,3415,1132,1,2004-08-14
23174,54,627,0,2004-02-06
23175,2354,388,0,2005-07-18
23176,1019,884,1,2005-01-25
23177,3150,1394,1,2005-04-14
23178,2213,612,1,2004-10-28
23179,1037,1338,0,2004-03-07
23180,1019,785,0,2001-11-28
23181,1504,1794,1,2005-09-07
23182,3148,1835,1,2004-09-15
23183,470,1986,1,2005-09-20
23184,1841,709,0,2003-09-11
23185,3031,1350,0,2005-09-02
23186,1423,1318,1,2004-09-12
23187,3454,1047,0,2005-01-20
23188,3454,1638,0,2004-02-10
23189,3079,1445,0,2004-05-11
23190,2061,670,0,2004-06-18
23191,2214,1372,0,2003-12-17
23192,3150,257,1,2005-04-06
23193,1944,1418,0,2005-03-07
23194,458,265,1,2003-12-30
23195,3025,1352,1,2004-09-13
23196,2552,756,1,2004-01-17
23197,2595,1201,1,2005-04-15
23198,151,144,0,2004-11-15
23199,3132,987,0,2003-10-29
23200,3062,1734,1,2005-12-01
23201,1333,219,0,2004-05-18
23202,3058,1106,0,2005-09-29
23203,2763,598,0,2005-11-12
23204,1711,1046,1,2005-08-03
23205,634,52,1,2004-12-29
23206,3486,264,1,2005-10-27
23207,458,1297,1,2004-09-08
23208,845,191,1,2004-06-10
23209,1456,779,0,2004-06-25
23210,2102,370,1,2004-03-30
23211,1911,1338,0,2004-01-17
23212,204,484,1,2005-10-11
23213,3413,277,0,2005-02-04
23214,1164,1577,0,2005-10-10
23215,2169,888,1,2003-11-21
23216,3516,539,0,2004-10-31
23217,1884,1932,0,2005-06-10
23218,2506,1443,1,2005-10-27
23219,3454,944,0,2005-07-11
23220,2864,1705,0,2004-02-13
23221,325,1867,1,2004-02-11
23222,2602,1297,1,2005-06-02
23223,577,1664,0,2004-09-20
23224,1371,1367,1,2005-01-02
23225,384,1542,0,2005-05-02
23226,1706,1934,0,2003-12-15
23227,2104,1664,0,2004-01-27
23228,1424,578,0,2002-09-03
23229,2602,398,1,2005-07-23
23230,3290,1345,0,2005-05-02
23231,2061,1868,1,2005-06-12
23232,1475,510,1,2005-09-06
23233,3272,539,0,2004-12-01
23234,362,32,1,2005-02-15
23235,1133,1451,1,2003-09-02
23236,2017,998,1,2005-09-09
23237,800,1768,0,2003-02-18
23238,1221,1087,1,2005-03-12
23239,38,1667,0,2004-04-26
23240,2711,1448,0,2005-03-17
23241,642,486,0,2005-08-04
23242,1214,3,1,2003-02-12
23243,1504,800,1,2005-04-20
23244,1706,865,0,2004-01-24
23245,171,1817,1,2004-04-07
23246,328,1842,0,2004-07-07
23247,149,566,0,2005-09-27
23248,454,1161,0,2004-08-11
23249,2753,1822,1,2002-02-02
23250,2977,1333,0,2005-07-29
23251,1249,1324,1,2005-10-19
23252,2137,1221,1,2004-03-24
23253,2065,1867,0,2004-08-21
23254,1936,1673,1,2004-11-17
23255,858,1960,1,2005-06-24
23256,977,598,1,2005-11-12
23257,112,227,0,2005-09-08
23258,1971,1466,0,2003-11-08
23259,161,1512,0,2004-06-30
23260,368,1092,1,2004-09-08
23261,1988,1345,0,2004-12-20
23262,2171,650,0,2004-04-20
23263,2430,478,0,2003-10-08
23264,1108,425,1,2003-05-19
23265,325,939,1,2005-06-25
23266,3549,1975,1,2003-08-04
23267,1931,1869,1,2002-09-04
23268,1235,300,0,2005-05-03
23269,2515,1843,0,2002-07-24
23270,3391,1943,0,2003-11-10
23271,258,160,0,2005-01-12
23272,610,1916,0,2005-10-04
23273,547,1338,0,2004-11-06
23274,1240,1662,0,2004-07-06
23275,653,1443,0,2005-12-11
23276,634,1900,0,2005-07-05
23277,2267,466,0,2002-10-05
23278,3263,1838,0,2001-01-01
23279,2339,1903,1,2003-09-19
23280,3454,764,1,2004-08-28
23281,3047,332,1,2005-04-19
23282,3114,483,1,2005-04-10
23283,836,533,0,2005-10-16
23284,458,1531,1,2004-07-04
23285,2213,1185,0,2003-04-24
23286,887,1265,1,2004-09-09
23287,2736,775,1,2005-04-07
23288,574,1614,0,2004-10-11
23289,1161,30,1,2003-11-01
23290,2040,606,0,2004-02-05
23291,701,160,1,2004-09-29
23292,1694,697,1,2005-12-28
23293,1301,1887,1,2002-09-05
23294,3295,1673,0,2005-05-18
23295,1668,8,1,2003-04-19
23296,509,1830,0,2005-03-28
23297,1138,680,1,2003-05-19
23298,1504,291,1,2004-08-17
23299,3397,370,0,2004-07-12
23300,2922,890,1,2005-08-31
23301,1356,1070,0,2005-07-21
23302,2365,648,0,2005-12-17
23303,362,1041,1,2005-08-07
23304,3415,1720,1,2005-03-22
23305,635,803,1,2004-08-29
23306,977,911,1,2004-09-29
23307,3249,1138,1,2005-09-05
23308,1161,1500,1,2005-06-09
23309,1161,1973,0,2005-12-29
23310,1734,798,0,2003-09-04
23311,2137,1157,0,2005-02-01
23312,2306,1152,1,2005-06-11
23313,2306,576,1,2005-07-26
23314,1683,566,0,2005-07-26
23315,2013,994,1,2005-08-19
23316,432,1259,1,2003-12-21
23317,2208,108,1,2005-06-30
23318,3237,1694,1,2005-07-01
23319,488,1464,0,2004-12-29
23320,1379,1558,0,2002-08-20
23321,1846,753,0,2005-10-28
23322,3434,568,1,2005-02-10
23323,1694,198,0,2005-08-19
23324,1694,238,1,2005-10-17
23325,2816,68,0,2004-12-08
23326,1051,453,1,2004-11-02
23327,2795,961,1,2005-06-14
23328,183,484,1,2005-10-15
23329,194,1853,1,2004-12-06
23330,3460,454,0,2005-03-07
23331,229,750,1,2005-05-11
23332,221,618,1,2005-10-05
23333,2506,1586,0,2005-08-19
23334,1473,808,1,2005-04-09
23335,258,336,0,2005-08-02
23336,3058,953,1,2004-02-17
23337,1272,1909,1,2005-02-12
23338,1478,261,0,2003-12-22
23339,3264,566,1,2005-07-31
23340,3110,1463,0,2005-07-19
23341,1931,1341,1,2003-10-13
23342,1133,371,1,2005-09-21
23343,1078,1351,1,2004-07-27
23344,2460,154,0,2005-05-07
23345,610,842,0,2004-12-28
23346,1133,391,0,2004-07-28
23347,242,1053,1,2004-05-13
23348,235,123,0,2005-12-07
23349,3302,1948,1,2005-01-19
23350,2038,385,1,2004-11-16
23351,3058,1213,0,2005-07-01
23352,1157,1407,1,2005-09-24
23353,2136,241,0,2005-10-27
23354,2326,803,0,2005-07-03
23355,1348,566,1,2005-07-25
23356,2955,1782,0,2005-02-15
23357,1717,529,1,2005-10-22
23358,372,584,0,2005-02-06
23359,977,74,1,2005-06-17
23360,318,466,1,2005-12-31
23361,2674,139,1,2005-02-20
23362,2551,1784,1,2005-06-14
23363,750,1458,1,2005-10-10
23364,2437,262,0,2005-03-22
23365,1546,1247,0,2005-10-26
23366,3114,508,0,2005-06-24
23367,712,1574,1,2005-02-23
23368,2460,319,1,2005-06-10
23369,3460,1140,1,2003-06-16
23370,3148,1167,1,2005-06-17
23371,712,1422,1,2005-04-26
23372,770,961,1,2005-05-10
23373,1302,1820,0,2003-05-03
23374,1869,376,1,2005-01-28
23375,2040,584,0,2005-02-10
23376,1501,42,1,2005-01-24
23377,1297,1259,0,2002-03-03
23378,1133,1682,1,2004-10-27
23379,393,391,1,2004-08-02
23380,836,1581,0,2004-09-27
23381,3400,1445,0,2005-05-09
23382,458,1658,0,2001-11-05
23383,2866,1047,1,2005-03-07
23384,1869,448,1,2005-02-14
23385,2221,1303,0,2005-11-16
23386,1161,871,1,2004-10-25
23387,2720,1641,0,2005-02-10
23388,3155,484,0,2005-09-23
23389,2636,1279,0,2005-06-26
23390,2164,1445,0,2004-05-11
23391,2452,1874,0,2003-01-24
23392,1936,1400,1,2005-01-25
23393,2102,822,0,2004-12-10
23394,764,566,0,2005-07-25
23395,3109,566,1,2005-07-25
23396,1672,586,0,2004-03-02
23397,1850,1443,1,2005-11-14
23398,21,173,0,2005-02-22
23399,1652,1942,0,2004-05-26
23400,1473,1046,1,2005-01-25
23401,712,389,1,2005-05-18
23402,1717,1776,1,2005-05-30
23403,851,262,1,2002-10-29
23404,2198,1664,1,2004-04-06
23405,458,1528,1,2005-11-30
23406,1131,660,1,2005-08-31
23407,2313,1923,0,2005-08-26
23408,2225,1461,0,2005-08-15
23409,674,583,1,2005-09-27
23410,1008,1499,1,2004-06-18
23411,3479,337,1,2004-11-14
23412,2935,803,0,2004-11-04
23413,1724,1968,1,2005-04-05
23414,563,1194,0,2005-05-26
23415,2429,1705,0,2004-03-01
23416,110,388,1,2005-06-30
23417,3463,1829,1,2005-04-08
23418,2750,612,1,2005-07-06
23419,580,1043,0,2005-09-06
23420,3276,0,1,2004-09-27
23421,2086,1496,0,2005-10-07
23422,147,1713,0,2004-11-03
23423,670,416,1,2005-03-22
23424,2720,28,0,2004-08-27
23425,2136,1152,1,2005-08-30
23426,658,1960,1,2004-11-05
23427,3557,576,1,2002-06-27
23428,2795,228,0,2004-02-16
23429,258,1954,0,2004-12-24
23430,2460,859,1,2005-02-08
23431,2137,1149,1,2005-08-11
23432,1133,200,0,2005-08-22
23433,2893,873,0,2005-09-22
23434,458,466,0,2002-02-02
23435,3413,1409,1,2002-03-19
23436,916,772,0,2005-06-25
23437,3106,8,0,2005-01-19
23438,610,1189,1,2004-09-26
23439,2377,1966,0,2005-07-20
23440,3148,1315,1,2004-03-08
23441,2846,983,1,2004-10-16
23442,770,1919,1,2004-03-01
23443,1868,1009,1,2005-07-05
23444,1424,1558,0,2001-03-24
23445,2660,1240,1,2005-10-14
23446,819,783,0,2005-08-06
23447,3413,329,1,2004-04-16
23448,3084,80,0,2005-01-10
23449,1710,161,1,2005-02-27
23450,2050,1128,1,2003-09-15
23451,2645,983,0,2004-11-01
23452,612,1279,0,2005-08-13
23453,941,1201,0,2004-12-05
23454,582,1376,0,2002-07-16
23455,1483,96,1,2004-05-01
23456,1504,244,1,2003-11-24
23457,1559,1952,0,2004-11-17
23458,2409,647,0,2005-09-27
23459,942,965,0,2003-12-18
23460,2663,1133,1,2005-12-29
23461,1724,228,0,2004-02-18
23462,574,1232,0,2004-10-09
23463,1808,261,0,2003-07-30
23464,2430,1591,1,2005-02-10
23465,1504,770,1,2004-02-20
23466,1860,1975,1,2003-06-10
23467,86,1936,1,2004-12-31
23468,887,804,1,2005-10-28
23469,2505,1915,1,2005-09-07
23470,3124,484,0,2005-11-02
23471,3058,1827,0,2003-12-12
23472,2460,200,0,2005-08-16
23473,2927,873,1,2005-11-03
23474,819,1335,1,2005-11-28
23475,1652,1764,1,2004-10-05
23476,1641,1946,0,2004-12-08
23477,1591,1552,1,2005-07-07
23478,1473,981,0,2005-03-24
23479,1469,793,1,2005-09-23
23480,2874,1007,1,2005-01-19
23481,1504,1314,0,2005-09-12
23482,2736,1404,1,2005-11-28
23483,1845,1512,0,2004-10-22
23484,279,647,0,2001-05-08
23485,1694,88,1,2001-12-15
23486,415,1145,1,2004-10-28
23487,203,708,1,2005-02-21
23488,2274,1629,0,2005-01-23
23489,3444,1315,0,2004-01-30
23490,2213,1924,0,2004-03-31
23491,2492,1372,0,2003-10-29
23492,1734,410,0,2005-10-20
23493,2885,859,0,2004-09-30
23494,2217,719,1,2005-10-03
23495,281,1300,1,2004-11-02
23496,277,850,1,2005-07-27
23497,2443,1838,1,2003-01-18
23498,962,103,0,2005-02-16
23499,1935,1839,1,2005-02-17
23500,1869,759,0,2005-10-05
23501,1177,1749,1,2005-10-28
23502,2274,1573,0,2005-01-11
23503,1427,945,0,2004-05-05
23504,574,80,0,2005-07-26
23505,2038,753,0,2003-06-15
23506,1456,511,1,2005-04-06
23507,3345,487,0,2002-12-31
23508,3430,1907,1,2005-01-19
23509,3339,606,0,2003-11-19
23510,534,448,1,2005-03-22
23511,21,298,1,2005-05-20
23512,2460,300,1,2004-11-30
23513,2822,1558,0,2004-12-05
23514,2865,870,1,2005-10-26
23515,133,1867,1,2004-12-08
23516,2895,1052,1,2002-06-10
23517,3539,1762,1,2005-03-08
23518,2460,1268,1,2003-11-19
23519,509,979,0,2004-08-02
23520,1423,579,1,2005-06-29
23521,3094,1706,0,2005-09-09
23522,2674,1496,0,2005-01-23
23523,2539,1159,1,2003-07-19
23524,3354,1954,0,2004-12-24
23525,384,1232,0,2004-10-09
23526,3309,1889,1,2004-06-01
23527,2836,961,1,2005-06-14
23528,2562,230,1,2000-12-29
23529,3253,1951,0,2005-09-19
23530,3440,1648,0,2003-01-15
23531,3319,522,1,2005-10-15
23532,1161,408,0,2004-10-14
23533,2476,738,1,2005-10-19
23534,2822,317,0,2004-12-28
23535,2602,902,1,2005-04-19
23536,2525,1338,0,2003-08-16
23537,3476,1259,1,2003-12-21
23538,2296,1830,0,2005-03-28
23539,440,1919,1,2004-02-04
23540,2495,1421,0,2005-04-14
23541,1473,62,0,2005-04-17
23542,653,429,1,2004-11-08
23543,364,1705,0,2004-03-12
23544,285,1579,1,2005-05-25
23545,2875,842,1,2004-09-12
23546,182,1894,0,2005-05-22
23547,1724,1746,1,2005-09-25
23548,1356,1083,0,2005-06-12
23549,2484,618,0,2005-06-02
23550,3430,1573,0,2005-01-19
23551,1495,1960,1,2004-10-21
23552,1546,1311,1,2005-02-13
23553,2109,1414,0,2002-04-09
23554,281,1945,0,2005-04-12
23555,3132,158,0,2003-10-30
23556,2495,1962,0,2005-09-07
23557,1504,1111,1,2005-01-19
23558,415,1696,1,2004-10-26
23559,1558,1782,0,2005-02-13
23560,977,255,1,2004-10-20
23561,2864,1327,1,2005-06-09
23562,1456,670,0,2004-06-01
23563,2609,657,0,2004-11-17
23564,2959,262,0,2003-05-09
23565,2731,1670,1,2003-11-09
23566,2263,60,1,2003-07-07
23567,2577,1954,0,2005-08-19
23568,3032,246,1,2004-02-12
23569,2516,1465,1,2002-09-10
23570,1391,1705,0,2004-03-07
23571,2720,1760,1,2003-01-08
23572,281,1458,1,2005-07-19
23573,3126,1823,1,2004-11-30
23574,1846,1443,1,2005-07-30
23575,2037,818,1,2005-07-09
23576,991,902,1,2004-12-28
23577,3109,1607,0,2005-06-30
23578,3106,1,1,2005-06-30
23579,2965,1308,1,2004-03-24
23580,2287,979,0,2004-10-10
23581,488,154,0,2005-05-07
23582,110,300,0,2005-05-03
23583,285,775,0,2005-06-16
23584,574,1583,0,2003-06-07
23585,3550,663,1,2005-01-19
23586,701,434,1,2004-06-04
23587,1456,136,0,2004-07-13
23588,3295,282,1,2004-09-28
23589,1893,1168,0,2002-01-31
23590,2460,223,0,2005-08-01
23591,1846,1448,0,2005-04-06
23592,1504,455,1,2005-02-08
23593,86,785,0,2001-10-09
23594,274,510,0,2005-11-23
23595,337,1817,1,2005-10-24
23596,1157,1936,1,2004-12-20
23597,3007,308,1,2001-11-03
23598,2436,1942,1,2003-06-26
23599,2864,846,1,2005-10-20
23600,1249,433,1,2004-05-04
23601,2307,1946,0,2005-01-22
23602,194,228,0,2004-03-30
23603,2609,362,1,2005-04-12
23604,788,549,1,2004-11-22
23605,2602,1910,1,2005-09-30
23606,1577,750,1,2005-10-03
23607,3094,1943,0,2003-10-16
23608,1530,1183,0,2005-01-01
23609,687,405,0,2005-07-30
23610,945,74,0,2005-05-26
23611,2587,1901,0,2004-08-19
23612,3413,48,0,2003-05-21
23613,214,1279,1,2005-07-20
23614,3126,1943,1,2004-11-11
23615,362,1529,1,2004-09-29
23616,3543,1975,0,2004-08-23
23617,818,1947,1,2003-05-28
23618,1348,647,0,2005-04-30
23619,1008,1108,0,2004-05-12
23620,2561,1805,0,2005-09-29
23621,3081,605,0,2005-04-25
23622,1133,523,1,2003-09-08
23623,1495,961,0,2005-05-22
23624,2602,84,1,2005-07-11
23625,805,1033,0,2004-06-25
23626,782,1489,0,2004-02-04
23627,1127,228,0,2004-08-13
23628,1884,260,1,2004-11-12
23629,2977,1554,0,2003-06-13
23630,1884,1834,0,2005-10-13
23631,2136,858,0,2004-06-25
23632,1342,246,1,2002-05-06
23633,534,246,0,2005-11-08
23634,1694,1358,0,2002-01-28
23635,2484,713,0,2005-05-05
23636,887,192,1,2004-03-26
23637,384,286,0,2005-03-13
23638,2436,871,1,2003-07-30
23639,2495,664,0,2005-11-17
23640,792,175,0,2002-01-20
23641,588,1298,1,2005-04-12
23642,3492,500,0,2002-02-12
23643,3062,749,0,2005-11-02
23644,3453,1908,0,2005-01-19
23645,19,329,1,2004-11-02
23646,3567,1805,1,2005-10-05
23647,3402,219,1,2004-11-23
23648,307,1874,0,2003-01-24
23649,1376,264,1,2005-07-18
23650,736,1931,0,2005-02-22
23651,2908,211,1,2005-06-28
23652,1257,1658,0,2001-11-05
23653,21,1754,1,2004-10-25
23654,2263,631,1,2002-02-20
23655,362,488,1,2005-12-14
23656,3092,130,1,2005-01-25
23657,3454,708,1,2005-02-20
23658,2836,246,1,2002-09-07
23659,2495,1415,1,2005-10-07
23660,2750,310,0,2005-04-06
23661,19,538,1,2002-12-27
23662,1749,1445,0,2003-12-17
23663,2419,1374,1,2005-05-26
23664,2323,1892,1,2005-01-19
23665,2602,981,1,2005-05-11
23666,3222,1458,0,2005-07-22
23667,1844,370,0,2004-03-30
23668,2198,1136,1,2005-08-10
23669,1284,1314,0,2005-12-06
23670,2494,1814,1,2005-09-23
23671,3430,58,1,2004-11-02
23672,147,427,1,2005-12-02
23673,2313,1259,0,2002-09-17
23674,1469,1202,0,2005-02-28
23675,2137,1196,0,2004-03-01
23676,2137,291,1,2004-08-17
23677,1504,1909,0,2004-02-17
23678,2460,1450,1,2003-07-18
23679,2505,1782,0,2005-02-13
23680,3123,1020,1,2005-06-02
23681,3492,219,0,2004-05-18
23682,1051,1345,0,2004-12-13
23683,2198,841,1,2005-08-02
23684,2840,1321,1,2005-02-09
23685,2726,1658,1,2003-10-08
23686,1931,526,1,2005-09-30
23687,2129,1319,0,2003-07-02
23688,2736,1351,1,2004-07-15
23689,21,246,1,2004-09-24
23690,3487,1443,1,2005-12-21
23691,3114,359,0,2005-04-13
23692,3454,803,1,2004-09-08
23693,2460,1259,1,2003-02-12
23694,2763,228,0,2004-05-18
23695,1979,1677,0,2004-05-25
23696,2720,302,0,2003-01-10
23697,2726,429,0,2004-02-23
23698,1806,979,1,2004-10-04
23699,470,566,0,2005-09-27
23700,3126,1657,1,2005-03-01
23701,2674,1331,0,2004-02-09
23702,1154,188,1,2005-08-05
23703,1623,1946,1,2004-06-10
23704,152,1368,1,2004-04-21
23705,3032,1194,1,2004-10-24
23706,2977,228,0,2004-02-06
23707,1846,173,0,2005-02-03
23708,1356,1838,0,2005-11-19
23709,2437,1966,1,2005-07-20
23710,1685,1962,0,2005-05-19
23711,1692,855,1,2005-01-19
23712,318,828,1,2005-08-13
23713,1944,531,0,2005-07-05
23714,791,1409,1,2005-01-19
23715,2720,128,1,2005-06-05
23716,2771,1949,1,2005-01-04
23717,1448,1888,0,2004-11-16
23718,256,966,0,2005-04-05
23719,495,1346,1,2004-01-24
23720,1652,1066,0,2000-08-05
23721,2674,733,1,2005-04-02
23722,1294,1947,0,2002-11-23
23723,1416,1549,1,2004-03-03
23724,945,1183,0,2005-01-01
23725,1694,675,0,2004-11-17
23726,3109,998,0,2004-06-16
23727,3158,158,0,2004-01-03
23728,3114,62,0,2005-05-08
23729,771,312,1,2005-08-29
23730,2793,332,1,2005-05-11
23731,3465,539,0,2005-02-08
23732,1339,1934,0,2005-04-06
23733,3354,1588,1,2005-05-08
23734,2750,1504,1,2004-01-17
23735,2636,1063,1,2005-03-18
23736,2484,1749,1,2005-07-11
23737,887,1281,0,2004-06-12
23738,721,500,1,2002-12-11
23739,2861,1527,1,2003-08-04
23740,898,766,1,2005-03-14
23741,2790,641,1,2005-03-18
23742,488,750,1,2001-03-30
23743,2923,1909,1,2005-02-26
23744,687,1056,1,2005-09-09
23745,3415,1650,1,2005-10-17
23746,3310,865,0,2004-12-31
23747,1504,1919,1,2004-02-04
23748,2263,769,1,2004-06-20
23749,509,876,1,2005-10-24
23750,240,1739,0,2004-01-28
23751,836,1458,1,2005-07-22
23752,3486,647,1,2004-11-26
23753,987,262,1,2005-03-02
23754,1051,925,1,2005-05-17
23755,3058,231,0,2005-03-13
23756,501,417,1,2001-10-18
23757,2607,1440,0,2005-08-25
23758,318,1443,1,2005-07-30
23759,2701,1797,1,2004-01-05
23760,1734,627,0,2004-02-04
23761,1051,648,0,2005-01-12
23762,2602,1928,0,2005-08-24
23763,2685,566,0,2005-07-26
23764,1164,497,1,2005-09-12
23765,2442,561,0,2005-03-07
23766,217,31,0,2005-08-05
23767,224,136,1,2005-09-28
23768,2671,273,1,2003-10-06
23769,2195,388,0,2005-06-30
23770,2631,746,1,2003-07-09
23771,2051,1734,1,2005-07-05
23772,2595,245,0,2003-07-19
23773,2720,1838,1,2002-12-22
23774,1846,705,0,2004-10-28
23775,77,1033,1,2004-08-25
23776,1960,1988,1,2005-12-21
23777,557,1647,1,2005-03-07
23778,19,283,1,2004-10-25
23779,3543,1395,0,2005-05-12
23780,1138,1583,1,2003-08-19
23781,1641,1822,0,2002-05-23
23782,21,1610,1,2004-04-15
23783,261,688,0,2005-07-11
23784,2306,1291,0,2005-11-01
23785,453,879,0,2003-06-17
23786,1161,1207,1,2003-12-27
23787,229,1767,1,2004-12-29
23788,2495,127,1,2005-06-28
23789,1888,1472,0,2004-05-28
23790,2398,351,1,2004-05-06
23791,3300,497,1,2005-03-01
23792,2636,1822,1,2003-08-10
23793,536,1682,0,2004-10-28
23794,1483,500,1,2004-03-23
23795,278,1241,0,2005-11-04
23796,2495,1552,0,2005-03-18
23797,1161,1130,1,2004-05-18
23798,1057,1786,1,2004-11-11
23799,1901,1782,0,2005-02-13
23800,3389,1160,1,2003-06-10
23801,1842,1225,0,2005-08-20
23802,812,1294,1,2004-04-29
23803,1041,674,0,2004-10-14
23804,3454,1414,1,2003-04-01
23805,2157,0,0,2005-12-04
23806,692,708,1,2005-03-02
23807,2397,1817,1,2002-10-18
23808,721,1981,1,2004-09-03
23809,720,377,1,2002-10-29
23810,881,761,0,2004-08-23
23811,1279,1502,0,2003-12-17
23812,102,1817,1,2005-01-27
23813,3543,727,1,2005-01-02
23814,721,708,1,2005-02-22
23815,2944,1301,0,2005-05-03
23816,2763,1786,1,2004-07-04
23817,2410,647,0,2005-04-30
23818,2195,1983,0,2004-06-23
23819,2741,314,1,2004-05-04
23820,977,173,0,2005-08-16
23821,273,1273,1,2004-05-12
23822,2818,1066,1,2002-05-30
23823,547,1853,1,2004-12-16
23824,1504,1409,1,2004-04-06
23825,2671,716,1,2004-04-07
23826,3182,1338,1,2005-02-15
23827,1869,1213,0,2005-07-05
23828,1423,1966,1,2005-07-20
23829,3116,199,1,2005-01-25
23830,3377,1435,0,2005-10-26
23831,2877,7,1,2005-01-27
23832,170,173,1,2004-12-14
23833,21,389,0,2005-05-18
23834,2345,314,0,2004-10-14
23835,851,674,1,2004-12-07
23836,1910,1670,0,2005-07-23
23837,3208,1101,1,2005-06-26
23838,2311,300,0,2005-05-03
23839,2054,983,1,2004-11-01
23840,2731,139,1,2005-02-25
23841,2745,191,1,2005-09-14
23842,571,105,1,2005-12-10
23843,2345,1936,1,2005-03-22
23844,1214,1306,1,2002-03-16
23845,2814,909,1,2005-08-10
23846,80,871,1,2004-05-03
23847,3148,188,1,2005-04-05
23848,362,1207,1,2004-11-08
23849,2061,1917,1,2002-12-31
23850,182,1406,1,2005-03-14
23851,37,1140,1,2004-09-09
23852,2276,370,0,2004-03-30
23853,1672,708,1,2005-02-05
23854,190,1662,0,2004-07-26
23855,2876,1092,0,2004-03-01
23856,2038,1472,1,2004-04-03
23857,2667,1338,0,2004-06-29
23858,1448,994,0,2005-01-07
23859,1118,871,0,2002-06-25
23860,3557,173,0,2004-12-28
23861,712,525,1,2005-02-13
23862,1694,830,1,2005-11-11
23863,2984,1894,1,2005-07-19
23864,362,770,1,2004-10-10
23865,1869,1041,0,2005-07-15
23866,2287,484,1,2005-10-06
23867,3557,597,0,2002-01-07
23868,1161,713,0,2005-05-14
23869,3444,1295,0,2003-11-26
23870,769,1168,0,2003-03-17
23871,300,1942,1,2004-05-26
23872,2443,1310,0,2004-11-04
23873,3032,681,1,2004-10-11
23874,2472,1217,0,2005-09-11
23875,932,698,1,2004-02-14
23876,2595,961,1,2005-05-09
23877,571,1352,0,2004-03-29
23878,1674,1705,0,2004-02-28
23879,1517,647,1,2005-06-30
23880,1987,753,0,2005-10-28
23881,2233,1063,0,2005-03-21
23882,2313,1950,0,2005-06-21
23883,2323,1159,1,2005-04-19
23884,3495,1445,1,2005-12-28
23885,242,1901,1,2002-03-26
23886,887,716,0,2004-03-04
23887,545,336,1,2002-10-02
23888,2515,566,1,2005-08-05
23889,151,1363,0,2005-07-23
23890,1243,245,1,2003-07-19
23891,2102,408,1,2003-09-30
23892,2580,1572,0,2005-06-02
23893,767,1949,1,2005-02-07
23894,1613,1705,0,2004-03-01
23895,1504,749,1,2005-07-21
23896,1118,1424,1,2005-04-01
23897,694,1883,0,2003-07-14
23898,1311,1985,0,2005-04-01
23899,229,576,1,2005-03-21
23900,488,966,0,2005-04-05
23901,1594,1092,1,2005-08-02
23902,977,1709,1,2004-11-15
23903,3377,1139,1,2005-07-16
23904,1051,1291,0,2005-06-09
23905,2198,566,1,2005-07-31
23906,3543,331,1,2005-01-19
